,0,1,2,3,4,5,6,7,8,9,braid_knot_env,braid_knot_env_0_1,braid_knot_env_0_1_limexp,braid_knot_env_0_1_limexp_u,braid_knot_env_0_1_limexp_k2
8095,-2,1,1,1,1,2,-1,2,2,-1,4,4,4,4,4
8096,-2,1,1,1,1,2,-1,2,2,1,3,3,3,3,3
8097,-2,1,1,1,1,2,1,-2,-2,-1,1,1,1,1,1
8098,-2,1,1,1,1,2,1,-2,-2,1,2,4,2,2,2
8099,-2,1,1,1,1,2,1,-1,-2,-2,3,3,3,3,3
8100,-2,1,1,1,1,2,1,1,1,1,4,4,4,4,4
8101,-2,1,1,1,1,2,1,2,2,1,4,4,4,4,4
8102,-2,1,1,1,1,2,2,-2,-1,-1,3,3,3,3,3
8103,-2,1,1,1,1,2,2,-2,2,2,3,3,3,3,3
8104,-2,1,1,1,1,2,2,-1,-1,-2,3,3,5,3,3
8105,-2,1,1,1,1,2,2,2,-2,2,3,3,3,3,3
8106,-2,1,1,1,1,2,2,2,1,1,4,4,4,4,4
8107,-2,1,1,1,2,-2,-2,-2,-1,-2,3,3,3,3,3
8108,-2,1,1,1,2,-2,-2,-2,-1,2,2,2,2,2,2
8109,-2,1,1,1,2,-2,-2,-1,-2,-1,3,3,3,3,3
8110,-2,1,1,1,2,-2,-2,-1,-2,1,2,4,2,2,4
8111,-2,1,1,1,2,-2,-2,1,2,-1,3,5,7,3,3
8112,-2,1,1,1,2,-2,-2,2,-1,-2,2,2,2,2,2
8113,-2,1,1,1,2,-2,-1,-2,2,2,1,1,1,1,1
8114,-2,1,1,1,2,-2,-1,-1,1,-2,2,2,2,2,2
8115,-2,1,1,1,2,-2,-1,1,-1,-2,2,2,2,2,2
8116,-2,1,1,1,2,-2,-1,1,1,2,2,2,2,2,2
8117,-2,1,1,1,2,-2,-1,2,-2,2,1,1,1,1,1
8118,-2,1,1,1,2,-2,1,-2,-1,-1,4,4,4,4,4
8119,-2,1,1,1,2,-2,1,1,-1,2,2,2,2,2,2
8120,-2,1,1,1,2,-2,1,2,-2,2,2,2,6,2,2
8121,-2,1,1,1,2,-2,1,2,-1,-1,3,3,3,3,3
8122,-2,1,1,1,2,-2,1,2,1,-1,2,2,4,2,6
8123,-2,1,1,1,2,-2,2,-2,-1,2,1,1,1,1,1
8124,-2,1,1,1,2,-2,2,-1,-2,-1,2,2,2,2,2
8125,-2,1,1,1,2,-2,2,2,-1,-2,3,3,3,3,3
8126,-2,1,1,1,2,-1,-2,-1,1,-1,2,2,2,2,4
8127,-2,1,1,1,2,-1,-2,1,-2,-2,4,4,4,4,4
8128,-2,1,1,1,2,-1,-2,1,-1,1,3,3,3,3,3
8129,-2,1,1,1,2,-1,-2,1,1,-1,3,5,3,3,5
8130,-2,1,1,1,2,-1,-1,-2,-1,-2,3,3,3,3,3
8131,-2,1,1,1,2,-1,-1,-1,-2,-1,3,3,3,3,3
8132,-2,1,1,1,2,-1,-1,2,-1,-2,4,4,8,4,4
8133,-2,1,1,1,2,-1,1,-1,-2,1,3,3,3,3,3
8134,-2,1,1,1,2,-1,1,2,-1,2,2,4,2,2,2
8135,-2,1,1,1,2,-1,2,-2,-2,1,3,5,3,3,3
8136,-2,1,1,1,2,-1,2,-1,-2,2,3,3,3,3,3
8137,-2,1,1,1,2,-1,2,-1,-1,-1,4,4,4,4,4
8138,-2,1,1,1,2,-1,2,1,2,-2,4,4,4,4,4
8139,-2,1,1,1,2,-1,2,2,-2,1,4,4,4,4,4
8140,-2,1,1,1,2,1,-2,-2,2,-1,1,1,1,1,1
8141,-2,1,1,1,2,1,-2,-1,-1,-1,2,2,2,2,2
8142,-2,1,1,1,2,1,-2,-1,-1,1,1,1,1,1,1
8143,-2,1,1,1,2,1,-2,-1,1,-1,1,1,1,1,1
8144,-2,1,1,1,2,1,-2,-1,1,1,2,2,2,2,2
8145,-2,1,1,1,2,1,-1,-2,-1,2,1,1,1,1,1
8146,-2,1,1,1,2,1,1,-2,-1,-2,1,1,1,3,1
8147,-2,1,1,1,2,1,1,-2,1,-2,2,2,2,2,4
8148,-2,1,1,1,2,1,1,-1,2,1,3,3,3,3,3
8149,-2,1,1,1,2,1,1,1,2,-1,3,3,3,3,3
8150,-2,1,1,1,2,1,1,2,1,2,4,4,4,4,6
8151,-2,1,1,1,2,1,2,-1,1,1,3,3,3,3,3
8152,-2,1,1,1,2,1,2,-1,2,2,3,3,3,3,3
8153,-2,1,1,1,2,1,2,1,-1,-1,2,2,2,2,2
8154,-2,1,1,1,2,1,2,2,-2,-1,2,4,2,2,2
8155,-2,1,1,1,2,2,-2,-1,2,-1,3,3,3,3,5
8156,-2,1,1,1,2,2,-2,-1,2,1,4,4,4,4,4
8157,-2,1,1,1,2,2,-1,1,1,2,3,3,3,3,3
8158,-2,1,1,1,2,2,-1,2,2,2,3,3,3,3,3
8159,-2,1,1,1,2,2,1,-2,-1,1,4,4,8,4,4
8160,-2,1,1,1,2,2,1,-2,1,-1,4,6,4,4,4
8161,-2,1,1,1,2,2,1,-2,2,-2,4,4,4,4,4
8162,-2,1,1,1,2,2,1,1,-1,2,3,3,3,3,3
8163,-2,1,1,1,2,2,1,1,1,2,4,4,4,4,4
8164,-2,1,1,1,2,2,2,-2,-1,2,2,2,2,2,2
8165,-2,1,1,1,2,2,2,-2,1,-2,4,4,4,4,4
8166,-2,1,1,1,2,2,2,-2,1,2,3,3,3,3,3
8167,-2,1,1,1,2,2,2,-1,-2,-1,3,3,5,3,3
8168,-2,1,1,1,2,2,2,1,-2,-1,2,2,2,2,2
8169,-2,1,1,2,-2,-2,-2,-2,2,2,2,2,2,2,2
8170,-2,1,1,2,-2,-2,-2,-1,1,-2,3,3,3,3,3
8171,-2,1,1,2,-2,-2,-2,1,-1,2,2,2,2,2,2
8172,-2,1,1,2,-2,-2,-2,1,1,-2,4,4,6,4,4
8173,-2,1,1,2,-2,-2,-2,2,-2,2,2,2,2,2,2
8174,-2,1,1,2,-2,-2,-2,2,-1,1,2,2,2,2,2
8175,-2,1,1,2,-2,-2,-2,2,1,-1,2,2,2,2,2
8176,-2,1,1,2,-2,-2,-1,-2,-2,1,1,3,1,1,1
8177,-2,1,1,2,-2,-2,-1,-1,-1,1,3,3,3,3,3
8178,-2,1,1,2,-2,-2,-1,1,-1,-1,3,3,3,3,3
8179,-2,1,1,2,-2,-2,1,-2,-2,-1,1,1,1,1,3
8180,-2,1,1,2,-2,-2,1,-2,-2,1,4,4,2,2,4
8181,-2,1,1,2,-2,-2,1,-2,2,1,3,3,3,3,3
8182,-2,1,1,2,-2,-2,1,1,-1,1,3,3,3,3,3
8183,-2,1,1,2,-2,-2,2,-2,-1,-1,3,3,3,3,3
8184,-2,1,1,2,-2,-2,2,1,1,2,2,2,2,2,2
8185,-2,1,1,2,-2,-2,2,2,1,1,2,2,6,2,2
8186,-2,1,1,2,-2,-1,-2,-2,1,-2,3,3,3,3,3
8187,-2,1,1,2,-2,-1,-2,1,-2,-1,3,3,1,1,3
8188,-2,1,1,2,-2,-1,-2,2,1,2,1,1,1,1,1
8189,-2,1,1,2,-2,-1,-1,-2,1,-1,1,5,1,1,1
8190,-2,1,1,2,-2,-1,-1,1,1,-2,2,4,2,2,2
8191,-2,1,1,2,-2,-1,-1,1,1,2,1,1,1,1,1
8192,-2,1,1,2,-2,-1,-1,2,2,2,1,1,1,1,1
8193,-2,1,1,2,-2,-1,1,-2,-2,2,2,2,2,2,2
8194,-2,1,1,2,-2,-1,1,-2,-1,-1,3,3,3,3,3
8195,-2,1,1,2,-2,-1,1,-2,-1,1,2,2,2,2,2
8196,-2,1,1,2,-2,-1,1,1,-1,-2,2,2,2,2,2
8197,-2,1,1,2,-2,-1,1,2,-2,-2,2,2,2,2,2
8198,-2,1,1,2,-2,-1,1,2,1,1,2,2,2,2,2
8199,-2,1,1,2,-2,-1,2,-2,1,-2,2,2,2,2,2
8200,-2,1,1,2,-2,-1,2,-1,-2,-1,1,3,1,1,1
8201,-2,1,1,2,-2,-1,2,-1,-2,1,2,4,2,2,2
8202,-2,1,1,2,-2,-1,2,1,2,1,2,2,2,2,2
8203,-2,1,1,2,-2,1,-2,-2,-1,-2,3,3,3,3,3
8204,-2,1,1,2,-2,1,-2,-1,-2,1,2,4,2,2,2
8205,-2,1,1,2,-2,1,-2,2,1,2,2,2,2,2,4
8206,-2,1,1,2,-2,1,-1,-2,-2,2,2,2,2,2,2
8207,-2,1,1,2,-2,1,-1,-2,1,1,3,3,3,3,3
8208,-2,1,1,2,-2,1,-1,2,-1,1,1,1,1,1,1
8209,-2,1,1,2,-2,1,1,-1,1,2,2,2,2,2,2
8210,-2,1,1,2,-2,1,1,2,1,-1,2,2,2,2,2
8211,-2,1,1,2,-2,1,2,-2,-1,-2,2,2,2,2,2
8212,-2,1,1,2,-2,1,2,-2,1,-2,3,3,3,3,3
8213,-2,1,1,2,-2,1,2,-1,2,-1,3,3,3,3,3
8214,-2,1,1,2,-2,1,2,1,2,1,3,3,3,3,3
8215,-2,1,1,2,-2,1,2,2,-1,-2,3,3,3,3,3
8216,-2,1,1,2,-2,2,-2,-1,-1,-2,1,1,1,1,1
8217,-2,1,1,2,-2,2,-2,2,-1,1,1,1,1,1,1
8218,-2,1,1,2,-2,2,-1,-1,-1,-1,3,3,3,3,3
8219,-2,1,1,2,-2,2,-1,1,-2,2,1,1,1,1,1
8220,-2,1,1,2,-2,2,1,-2,-2,1,3,3,1,33,1
8221,-2,1,1,2,-2,2,1,-1,1,1,2,2,2,2,2
8222,-2,1,1,2,-2,2,1,1,2,-2,2,2,2,2,2
8223,-2,1,1,2,-2,2,1,2,2,-1,2,2,2,2,2
8224,-2,1,1,2,-2,2,2,-2,1,-1,1,1,1,1,1
8225,-2,1,1,2,-2,2,2,2,2,-2,2,2,2,2,2
8226,-2,1,1,2,-1,-2,-2,-1,-2,-2,4,4,2,2,2
8227,-2,1,1,2,-1,-2,-2,1,-2,-2,3,3,3,3,3
8228,-2,1,1,2,-1,-2,-1,-2,-1,-2,2,4,2,2,2
8229,-2,1,1,2,-1,-2,-1,1,-2,1,2,2,2,2,2
8230,-2,1,1,2,-1,-2,-1,1,2,-1,2,2,2,2,2
8231,-2,1,1,2,-1,-2,1,-2,1,-2,2,4,4,4,4
8232,-2,1,1,2,-1,-2,1,-2,1,2,3,3,3,3,3
8233,-2,1,1,2,-1,-2,1,-1,-2,-1,3,3,1,1,1
8234,-2,1,1,2,-1,-2,2,-2,2,-1,2,2,2,2,2
8235,-2,1,1,2,-1,-2,2,-1,-1,-1,3,3,3,3,3
8236,-2,1,1,2,-1,-2,2,2,2,-1,3,5,3,3,3
8237,-2,1,1,2,-1,-2,2,2,2,1,2,2,2,2,4
8238,-2,1,1,2,-1,-1,-2,-2,2,2,2,2,2,2,2
8239,-2,1,1,2,-1,-1,-2,-1,-1,-2,2,2,2,2,2
8240,-2,1,1,2,-1,-1,-2,2,-2,-2,3,3,3,3,3
8241,-2,1,1,2,-1,-1,-2,2,1,-1,2,2,2,2,4
8242,-2,1,1,2,-1,-1,-1,1,-1,1,2,2,2,2,2
8243,-2,1,1,2,-1,-1,1,-2,-2,-1,3,3,1,1,5
8244,-2,1,1,2,-1,-1,1,-2,-2,1,2,2,2,2,2
8245,-2,1,1,2,-1,-1,1,-1,-1,-1,3,3,3,3,3
8246,-2,1,1,2,-1,-1,1,-1,1,1,1,1,1,1,1
8247,-2,1,1,2,-1,-1,1,-1,2,-2,2,2,2,2,2
8248,-2,1,1,2,-1,-1,1,2,-2,-1,2,2,2,2,2
8249,-2,1,1,2,-1,-1,2,-2,-1,1,2,2,2,2,2
8250,-2,1,1,2,-1,-1,2,-2,2,2,3,3,3,3,3
8251,-2,1,1,2,-1,-1,2,-1,-1,2,2,2,2,2,2
8252,-2,1,1,2,-1,-1,2,-1,1,-2,2,2,2,2,2
8253,-2,1,1,2,-1,-1,2,1,-1,-2,2,2,2,2,2
8254,-2,1,1,2,-1,-1,2,1,1,2,4,4,4,4,4
8255,-2,1,1,2,-1,-1,2,2,1,1,2,4,2,2,4
8256,-2,1,1,2,-1,1,-2,-2,1,-1,2,2,2,2,2
8257,-2,1,1,2,-1,1,-2,-2,2,2,1,1,1,1,1
8258,-2,1,1,2,-1,1,-2,-1,1,-2,2,2,2,2,2
8259,-2,1,1,2,-1,1,-2,-1,1,2,1,1,1,1,1
8260,-2,1,1,2,-1,1,-2,1,-1,2,1,1,1,1,1
8261,-2,1,1,2,-1,1,-2,2,-2,-2,2,2,2,2,2
8262,-2,1,1,2,-1,1,-1,-2,2,-1,2,2,2,2,2
8263,-2,1,1,2,-1,1,-1,-1,2,-2,2,2,2,4,2
8264,-2,1,1,2,-1,1,-1,1,1,-1,1,1,1,1,1
8265,-2,1,1,2,-1,1,1,-1,-2,-2,2,2,2,2,2
8266,-2,1,1,2,-1,1,1,2,-2,-1,1,1,1,1,1
8267,-2,1,1,2,-1,1,2,-2,1,1,2,2,2,2,2
8268,-2,1,1,2,-1,1,2,-1,1,2,2,2,2,2,2
8269,-2,1,1,2,-1,1,2,1,1,2,3,3,3,3,5
8270,-2,1,1,2,-1,2,-2,-1,2,2,3,3,3,3,3
8271,-2,1,1,2,-1,2,-2,1,1,-1,1,1,1,1,1
8272,-2,1,1,2,-1,2,-2,2,-2,-1,2,2,2,2,2
8273,-2,1,1,2,-1,2,-1,-2,-1,-2,3,3,3,3,3
8274,-2,1,1,2,-1,2,1,-1,-2,-1,2,2,2,2,2
8275,-2,1,1,2,-1,2,1,1,2,1,3,3,7,3,3
8276,-2,1,1,2,-1,2,2,-2,-2,-1,2,2,2,2,2
8277,-2,1,1,2,-1,2,2,1,2,2,3,3,3,3,9
8278,-2,1,1,2,1,-2,-2,-1,-2,-2,3,1,1,1,1
8279,-2,1,1,2,1,-2,-1,-1,-2,1,4,4,2,2,4
8280,-2,1,1,2,1,-2,-1,-1,2,-1,2,2,2,2,2
8281,-2,1,1,2,1,-2,1,1,2,-1,2,2,2,2,2
8282,-2,1,1,2,1,-2,1,2,-1,-2,3,3,1,1,5
8283,-2,1,1,2,1,-2,1,2,-1,2,2,2,2,2,6
8284,-2,1,1,2,1,-2,2,-1,-2,2,1,1,1,1,1
8285,-2,1,1,2,1,-2,2,1,2,2,3,3,3,3,3
8286,-2,1,1,2,1,-2,2,2,-2,-1,1,1,1,1,1
8287,-2,1,1,2,1,-1,-2,-2,2,2,1,1,1,1,1
8288,-2,1,1,2,1,-1,-2,1,1,2,2,2,2,2,2
8289,-2,1,1,2,1,-1,-2,2,2,-2,1,1,1,1,1
8290,-2,1,1,2,1,-1,-1,-1,1,1,1,1,1,3,1
8291,-2,1,1,2,1,-1,-1,1,1,1,2,2,2,2,2
8292,-2,1,1,2,1,-1,1,-1,-1,-1,2,2,2,2,2
8293,-2,1,1,2,1,-1,1,-1,1,-1,1,1,1,1,1
8294,-2,1,1,2,1,-1,1,-1,1,1,2,2,2,2,2
8295,-2,1,1,2,1,-1,2,-2,-2,-2,2,2,2,2,2
8296,-2,1,1,2,1,-1,2,-2,1,-1,1,1,1,1,1
8297,-2,1,1,2,1,-1,2,-2,1,1,2,2,2,2,2
8298,-2,1,1,2,1,-1,2,-1,-1,2,1,1,1,1,1
8299,-2,1,1,2,1,-1,2,-1,1,-2,1,1,1,1,1
8300,-2,1,1,2,1,-1,2,2,-2,2,2,2,2,2,2
8301,-2,1,1,2,1,-1,2,2,-1,-1,3,3,3,3,3
8302,-2,1,1,2,1,1,-2,-1,1,-2,3,3,3,3,3
8303,-2,1,1,2,1,1,-2,1,1,-2,4,4,4,4,4
8304,-2,1,1,2,1,1,-2,2,-2,-2,3,3,3,3,3
8305,-2,1,1,2,1,1,-1,-1,-2,-2,2,2,2,2,2
8306,-2,1,1,2,1,1,-1,-1,-1,-1,2,2,2,2,2
8307,-2,1,1,2,1,1,-1,1,-2,2,2,2,2,2,2
8308,-2,1,1,2,1,1,-1,1,1,1,3,3,3,3,3
8309,-2,1,1,2,1,1,1,-1,-2,2,2,2,2,2,2
8310,-2,1,1,2,1,1,1,1,2,2,4,4,4,4,6
8311,-2,1,1,2,1,1,1,2,-2,-1,2,2,2,2,2
8312,-2,1,1,2,1,1,1,2,2,1,4,4,4,4,4
8313,-2,1,1,2,1,1,2,1,1,-2,3,3,3,3,3
8314,-2,1,1,2,1,2,-2,1,-1,-1,1,3,1,1,1
8315,-2,1,1,2,1,2,-2,1,1,1,3,3,3,3,3
8316,-2,1,1,2,1,2,-2,2,-2,-1,1,3,1,1,1
8317,-2,1,1,2,1,2,-1,-1,2,-1,3,3,3,3,3
8318,-2,1,1,2,1,2,-1,1,-2,1,2,2,2,2,2
8319,-2,1,1,2,1,2,-1,1,2,-1,2,4,2,2,2
8320,-2,1,1,2,1,2,-1,1,2,1,3,3,3,3,3
8321,-2,1,1,2,1,2,-1,2,-1,-2,5,3,3,3,3
8322,-2,1,1,2,1,2,1,2,1,2,4,4,4,4,6
8323,-2,1,1,2,1,2,2,-2,-2,-1,1,1,1,1,1
8324,-2,1,1,2,1,2,2,-1,-2,-2,3,5,3,3,3
8325,-2,1,1,2,1,2,2,-1,1,-1,2,2,2,2,2
8326,-2,1,1,2,1,2,2,1,2,-2,3,5,3,3,3
8327,-2,1,1,2,1,2,2,2,-2,1,3,3,3,3,3
8328,-2,1,1,2,2,-2,-2,-2,-1,-1,3,3,3,3,3
8329,-2,1,1,2,2,-2,-2,-2,2,-2,2,2,2,2,2
8330,-2,1,1,2,2,-2,-2,2,-1,1,1,1,1,1,1
8331,-2,1,1,2,2,-2,-1,-2,2,1,1,1,1,1,1
8332,-2,1,1,2,2,-2,-1,-1,2,2,3,3,3,3,3
8333,-2,1,1,2,2,-2,-1,1,-1,-1,2,2,2,2,2
8334,-2,1,1,2,2,-2,-1,1,1,-1,1,1,1,1,1
8335,-2,1,1,2,2,-2,1,-2,2,-1,1,1,1,1,1
8336,-2,1,1,2,2,-2,1,-1,2,-2,1,1,1,1,1
8337,-2,1,1,2,2,-2,1,1,-2,-2,3,3,3,3,3
8338,-2,1,1,2,2,-2,1,1,-1,-1,1,1,1,1,1
8339,-2,1,1,2,2,-2,2,2,-2,2,2,2,2,2,2
8340,-2,1,1,2,2,-1,-2,-2,1,-2,4,4,2,2,2
8341,-2,1,1,2,2,-1,-2,-1,2,-1,4,4,4,4,4
8342,-2,1,1,2,2,-1,-2,1,-2,-1,4,4,2,2,4
8343,-2,1,1,2,2,-1,-1,-2,1,1,3,3,3,3,3
8344,-2,1,1,2,2,-1,-1,-1,1,2,1,1,1,1,1
8345,-2,1,1,2,2,-1,-1,1,-1,-2,2,2,2,2,2
8346,-2,1,1,2,2,-1,-1,2,-2,-2,2,4,2,4,2
8347,-2,1,1,2,2,-1,-1,2,-1,-1,2,4,6,4,4
8348,-2,1,1,2,2,-1,1,-2,-2,2,1,3,1,1,1
8349,-2,1,1,2,2,-1,1,-2,1,1,2,2,2,2,2
8350,-2,1,1,2,2,-1,1,2,-2,2,2,2,2,2,2
8351,-2,1,1,2,2,-1,2,-2,-1,-2,2,2,2,2,2
8352,-2,1,1,2,2,-1,2,-1,-2,-1,2,4,2,2,4
8353,-2,1,1,2,2,-1,2,-1,-2,1,3,3,3,3,5
8354,-2,1,1,2,2,-1,2,2,1,-2,2,4,2,2,4
8355,-2,1,1,2,2,1,-2,-1,2,-1,3,3,3,3,5
8356,-2,1,1,2,2,1,-1,-2,-1,-1,2,2,2,2,4
8357,-2,1,1,2,2,1,-1,-2,1,-1,1,1,1,1,1
8358,-2,1,1,2,2,1,-1,-1,-1,2,1,3,1,1,1
8359,-2,1,1,2,2,1,-1,2,-1,-1,3,3,3,3,3
8360,-2,1,1,2,2,1,-1,2,-1,1,2,2,2,2,2
8361,-2,1,1,2,2,1,1,-2,-2,-2,3,5,3,3,3
8362,-2,1,1,2,2,1,1,-2,1,1,3,3,3,3,3
8363,-2,1,1,2,2,1,1,-1,1,2,3,3,5,3,3
8364,-2,1,1,2,2,1,1,1,-1,-2,2,2,2,2,2
8365,-2,1,1,2,2,1,1,2,-2,2,3,3,3,3,3
8366,-2,1,1,2,2,1,2,-2,1,2,3,3,3,3,3
8367,-2,1,1,2,2,1,2,-1,-2,-1,1,3,1,1,1
8368,-2,1,1,2,2,2,-2,-1,-1,2,1,3,1,1,1
8369,-2,1,1,2,2,2,-2,1,1,-2,2,2,2,2,2
8370,-2,1,1,2,2,2,-2,2,-1,-1,3,3,3,3,3
8371,-2,1,1,2,2,2,-2,2,1,-1,2,2,2,2,2
8372,-2,1,1,2,2,2,-1,-2,2,1,2,2,2,2,2
8373,-2,1,1,2,2,2,-1,1,-2,-2,1,1,1,1,1
8374,-2,1,1,2,2,2,-1,1,-1,-1,3,3,3,3,3
8375,-2,1,1,2,2,2,-1,1,2,2,3,3,3,3,3
8376,-2,1,1,2,2,2,-1,2,2,-1,4,4,4,4,4
8377,-2,1,1,2,2,2,1,-1,1,1,3,3,3,3,3
8378,-2,1,1,2,2,2,1,-1,2,2,3,3,3,3,3
8379,-2,1,1,2,2,2,1,1,-1,1,3,3,3,3,3
8380,-2,1,1,2,2,2,2,1,-1,-2,2,2,2,2,2
8381,-2,1,1,2,2,2,2,2,2,2,4,4,4,4,4
8382,-2,1,2,-2,-2,-2,-2,1,2,-1,5,3,3,3,3
8383,-2,1,2,-2,-2,-2,-1,-2,2,-2,2,2,2,2,2
8384,-2,1,2,-2,-2,-2,-1,-1,1,2,1,1,1,1,3
8385,-2,1,2,-2,-2,-2,-1,1,1,-2,3,3,3,3,3
8386,-2,1,2,-2,-2,-2,-1,2,-1,-1,2,2,4,2,2
8387,-2,1,2,-2,-2,-2,-1,2,-1,1,1,1,1,1,1
8388,-2,1,2,-2,-2,-2,1,1,1,2,3,3,3,3,3
8389,-2,1,2,-2,-2,-2,1,2,-1,1,2,2,2,2,2
8390,-2,1,2,-2,-2,-2,1,2,2,-2,2,2,2,2,2
8391,-2,1,2,-2,-2,-2,2,-2,1,2,2,2,2,2,2
8392,-2,1,2,-2,-2,-2,2,-1,-2,-1,2,2,2,2,2
8393,-2,1,2,-2,-2,-2,2,1,2,-1,2,2,2,2,2
8394,-2,1,2,-2,-2,-2,2,2,1,2,1,1,1,1,1
8395,-2,1,2,-2,-2,-1,-2,1,-1,1,1,3,1,1,1
8396,-2,1,2,-2,-2,-1,-2,2,2,-1,3,3,3,3,3
8397,-2,1,2,-2,-2,-1,-1,-2,-1,-2,3,3,3,3,3
8398,-2,1,2,-2,-2,-1,-1,-1,-2,1,2,4,2,2,2
8399,-2,1,2,-2,-2,-1,-1,-1,2,-1,4,4,4,4,4
8400,-2,1,2,-2,-2,-1,1,-2,1,2,2,2,2,2,2
8401,-2,1,2,-2,-2,-1,1,2,-1,-2,1,1,1,1,1
8402,-2,1,2,-2,-2,-1,2,-2,2,1,2,2,2,2,2
8403,-2,1,2,-2,-2,1,-2,-2,2,-1,1,1,1,1,3
8404,-2,1,2,-2,-2,1,-2,-1,2,-2,1,3,1,1,3
8405,-2,1,2,-2,-2,1,-2,1,1,-1,2,2,2,2,2
8406,-2,1,2,-2,-2,1,-2,1,2,-2,2,2,2,2,2
8407,-2,1,2,-2,-2,1,-2,2,-2,1,2,2,2,2,2
8408,-2,1,2,-2,-2,1,-1,-2,-1,2,1,1,1,1,1
8409,-2,1,2,-2,-2,1,-1,-1,2,1,2,2,2,2,2
8410,-2,1,2,-2,-2,1,1,-2,1,-2,2,4,10,2,4
8411,-2,1,2,-2,-2,1,1,1,2,-1,3,3,3,3,3
8412,-2,1,2,-2,-2,1,2,1,-2,-2,2,2,2,2,2
8413,-2,1,2,-2,-2,1,2,1,-1,-1,2,2,2,2,2
8414,-2,1,2,-2,-2,1,2,1,1,1,2,2,2,2,2
8415,-2,1,2,-2,-2,1,2,2,-2,1,1,1,1,1,1
8416,-2,1,2,-2,-2,1,2,2,2,-1,3,3,5,3,3
8417,-2,1,2,-2,-2,2,-2,-2,-1,2,1,1,1,1,1
8418,-2,1,2,-2,-2,2,-2,-2,1,-2,3,3,3,3,3
8419,-2,1,2,-2,-2,2,-2,2,1,2,1,1,1,1,1
8420,-2,1,2,-2,-2,2,-1,-2,1,1,2,2,4,2,2
8421,-2,1,2,-2,-2,2,-1,1,1,2,1,1,1,1,1
8422,-2,1,2,-2,-2,2,-1,2,-2,-2,1,1,1,1,1
8423,-2,1,2,-2,-2,2,1,-2,2,-2,2,2,2,2,2
8424,-2,1,2,-2,-2,2,1,2,-1,1,1,1,1,1,1
8425,-2,1,2,-2,-2,2,1,2,2,-2,1,1,1,1,1
8426,-2,1,2,-2,-2,2,2,-1,-2,1,2,2,2,2,2
8427,-2,1,2,-2,-2,2,2,1,2,-1,1,1,1,1,1
8428,-2,1,2,-2,-1,-2,-1,-1,-1,1,2,2,2,2,2
8429,-2,1,2,-2,-1,-2,-1,1,1,1,2,2,2,2,2
8430,-2,1,2,-2,-1,-2,-1,2,-2,-1,2,2,2,2,6
8431,-2,1,2,-2,-1,-2,-1,2,2,1,2,2,2,2,2
8432,-2,1,2,-2,-1,-2,1,-2,2,-1,1,1,1,1,1
8433,-2,1,2,-2,-1,-2,1,-2,2,1,2,6,2,2,2
8434,-2,1,2,-2,-1,-2,1,-1,-2,-2,2,2,2,2,2
8435,-2,1,2,-2,-1,-2,1,-1,2,-2,1,1,1,1,1
8436,-2,1,2,-2,-1,-2,1,1,-1,-1,1,1,1,1,1
8437,-2,1,2,-2,-1,-2,1,1,1,1,3,3,3,3,3
8438,-2,1,2,-2,-1,-2,1,2,-2,1,2,4,2,2,2
8439,-2,1,2,-2,-1,-2,2,-2,2,-2,1,1,1,1,1
8440,-2,1,2,-2,-1,-1,-2,2,1,-2,1,1,1,1,1
8441,-2,1,2,-2,-1,-1,-1,-2,-1,-1,3,3,3,3,3
8442,-2,1,2,-2,-1,-1,-1,-1,1,-2,2,2,2,2,2
8443,-2,1,2,-2,-1,-1,-1,1,1,-2,1,1,1,1,1
8444,-2,1,2,-2,-1,-1,1,2,-2,-2,1,1,1,1,1
8445,-2,1,2,-2,-1,-1,1,2,1,1,1,1,1,1,1
8446,-2,1,2,-2,-1,-1,1,2,2,2,1,1,1,1,1
8447,-2,1,2,-2,-1,1,-2,-2,-1,2,1,1,1,1,1
8448,-2,1,2,-2,-1,1,-2,-2,1,2,2,2,2,2,2
8449,-2,1,2,-2,-1,1,-2,1,2,-1,2,2,2,2,2
8450,-2,1,2,-2,-1,1,-2,2,1,-2,2,2,2,2,2
8451,-2,1,2,-2,-1,1,-1,-2,-2,2,1,1,1,1,1
8452,-2,1,2,-2,-1,1,-1,-2,-1,-1,2,2,2,2,2
8453,-2,1,2,-2,-1,1,1,-2,-1,1,2,2,6,2,2
8454,-2,1,2,-2,-1,1,1,-2,2,2,1,1,1,1,1
8455,-2,1,2,-2,-1,1,1,1,-1,-2,2,2,2,2,2
8456,-2,1,2,-2,-1,1,1,1,-1,2,1,1,1,1,1
8457,-2,1,2,-2,-1,1,1,2,-2,2,1,3,1,1,1
8458,-2,1,2,-2,-1,1,2,1,-2,1,1,1,1,1,1
8459,-2,1,2,-2,-1,2,-2,1,1,-2,2,2,2,2,2
8460,-2,1,2,-2,-1,2,-1,-1,-2,2,1,1,1,1,1
8461,-2,1,2,-2,-1,2,-1,-1,-1,1,1,1,1,1,1
8462,-2,1,2,-2,-1,2,1,1,-2,2,1,1,1,1,1
8463,-2,1,2,-2,-1,2,1,2,-2,1,1,3,1,1,1
8464,-2,1,2,-2,-1,2,2,-2,-1,-1,1,1,1,1,1
8465,-2,1,2,-2,-1,2,2,-2,1,1,1,1,1,1,1
8466,-2,1,2,-2,-1,2,2,-2,2,2,1,1,1,1,1
8467,-2,1,2,-2,-1,2,2,1,1,-2,1,1,1,3,1
